"","type","longitude","latitude","location_name","location_id","comments_count","filter","created_time","link","likes_count","image_url","caption","username","user_id","user_fullname","id"
"440","image",NA,NA,NA,NA,0,"Lark",2015-07-14 00:32:32,"https://instagram.com/p/5Flv30Lw-6/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11325343_423891711115990_291183547_n.jpg","#demilovato #ddl #demi #lovato #lovatic #lovatics #smile #staystrong #beautifulgirl #beaautifulsmile #demiwithfans #devonnebydemi #demilovatooutfits #demilovatostyle #believeinyourself #believeinme #unbroken #warrior #skyscraper #blackandwhite #blackandwhitephotography #beautifulgirl #girls #beaautifulsmile #eyes #beautifuleyes #love #blue #style #bigsmile #demilovatolive #demiworldtour","ddlyoufixmyheartufficiale","1997328010","ddlyoufixmyheart","1028394107391643578_1997328010"
"441","image",NA,NA,NA,NA,0,"Lark",2015-07-14 00:32:06,"https://instagram.com/p/5FlsoOrw-0/",5,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/11201565_721088711370161_1340995151_n.jpg","#demilovato #ddl #demi #lovato #lovatic #lovatics #smile #staystrong #beautifulgirl #beaautifulsmile #demiwithfans #devonnebydemi #demilovatooutfits #demilovatostyle #believeinyourself #believeinme #unbroken #warrior #skyscraper #blackandwhite #blackandwhitephotography #beautifulgirl #girls #beaautifulsmile #eyes #beautifuleyes #love #blue #style #bigsmile #demilovatolive #demiworldtour","ddlyoufixmyheartufficiale","1997328010","ddlyoufixmyheart","1028393884497940404_1997328010"
"442","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:31:49,"https://instagram.com/p/5Flqo9t_dE/",17,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11261829_411021162423461_1596960852_n.jpg","#architecture #<U+0430><U+0440><U+0445><U+0438><U+0442><U+0435><U+043A><U+0442><U+0443><U+0440><U+0430> #house #building #roof #red #summer #finland #beautiful #sunset #sky #nature #morning #blue #old #street #tower #games #olympics #grass #tree #travelling #high #<U+043D><U+0435><U+0431><U+043E><U+0441><U+043A><U+0440><U+0451><U+0431> #skyscraper #landscape","voishnis","1469243580","Dimka","1028393747848099652_1469243580"
"443","image",28.7728547,40.9862982,NA,NA,0,"Normal",2015-07-14 00:30:19,"https://instagram.com/p/5FlfmRzL5t/",14,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11356853_1469508550026211_2061628701_n.jpg","#architecture #building #InstaTags4Likes #architexture #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #arts #architecturelovers #abstract #lines #instagood #beautiful #archilovers #architectureporn #lookingup #style #archidaily #composition #geometry #perspective #geometric #pattern","resimht","2001844910","Resim Dünyasi","1028392989049536109_2001844910"
"444","image",35.531478333,33.883838333,NA,NA,1,"Normal",2015-07-14 00:29:23,"https://instagram.com/p/5FlYyMorY_/",14,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11349126_678457365617769_1521575380_n.jpg","It's all about perfect #details","georgesac","20852220","Georges Abou Chabke","1028392520811460159_20852220"
"445","image",0.0666667,40.05,"Benicasim",360827815,1,"Normal",2015-07-14 00:29:18,"https://instagram.com/p/5FlYJylBmx/",6,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11336180_863639063724664_1333622574_n.jpg","Mediterranean architecture. Part 2.","akirakg","22596285","Akira Kamakura","1028392477424622001_22596285"
"446","image",-73.976515207,40.751666928,NA,NA,0,"Normal",2015-07-14 00:29:11,"https://instagram.com/p/5FlXW3ErA8/",6,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/10665511_872670879493824_172169880_n.jpg","#ChryslerBuilding #nyc #manhattan #skyscraper","billrooklyn","3146195","Bill","1028392422739193916_3146195"
"447","image",4.486594492,51.922475663,"gebouw delftse",917583670,0,"Normal",2015-07-14 00:28:49,"https://instagram.com/p/5FlUnJmUaL/",12,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11324357_868092116599571_100858111_n.jpg","Gebouw Delftse Poort near Rotterdam Centraal... #gebouwdelftsepoort #architecture #archimasters #skyscraper #monotone #travel #rotterdam #glass #netherlands","mattyande","17096616","Matt Anderson","1028392234071443083_17096616"
"448","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:28:45,"https://instagram.com/p/5FlUKVGsVj/",23,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11376099_856534617761037_1131201888_n.jpg","should i stay, should i go ?","typicaltypophile","208671712","Serra Kiziltas","1028392203125966179_208671712"
"449","video",NA,NA,NA,NA,0,"Normal",2015-07-14 00:28:05,"https://instagram.com/p/5FlPRDIgPi/",1,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11418997_718853774882896_475335573_n.jpg","Skyscraper is one of my fav songs by @ddlovato 
#skyscraper #demilovato","lovato_miller","2088607175","<U+274C>Demi and Bea Fanpage <U+274C>","1028391866743260130_2088607175"
"450","image",13.13935,45.685913333,NA,NA,0,"Juno",2015-07-14 00:27:54,"https://instagram.com/p/5FlN50MqXv/",5,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11334577_583712395103957_1264399662_n.jpg","#architecture #building #TagsForLikes.com #architexture #city #buildings #skyscraper #urban #design #minimal  #art #arts  #instagood  #archilovers #architectureporn #lookingup #archidaily #geometry #perspective #geometric","vale.pritti","247868240","Valentina Belladonna","1028391773077153263_247868240"
"451","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:27:51,"https://instagram.com/p/5FlNnNt_cP/",15,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11424684_114426588898841_1408797391_n.jpg","#architecture #<U+0430><U+0440><U+0445><U+0438><U+0442><U+0435><U+043A><U+0442><U+0443><U+0440><U+0430> #house #building #roof #red #summer #finland #beautiful #sunset #sky #nature #morning #blue #old #street #bremerhaven #games #catholicism #grass #tree #travelling #high #<U+043D><U+0435><U+0431><U+043E><U+0441><U+043A><U+0440><U+0451><U+0431> #skyscraper #landscape","voishnis","1469243580","Dimka","1028391753104226063_1469243580"
"452","image",NA,NA,NA,NA,1,"Lark",2015-07-14 00:27:20,"https://instagram.com/p/5FlJ1EQAkq/",39,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/925969_130757297258950_1392713499_n.jpg","Renaissance Center, Detroit, USA #detroit #michigan #usa

Credits: @leandropo","destinoslindos","2055844097","Destinos Lindos","1028391493099850026_2055844097"
"453","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:26:35,"https://instagram.com/p/5FlEQgPH27/",7,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e15/11325142_115635565444096_1607289317_n.jpg","#nyc #manhattan #trumptower #trump #architecture #skyscraper","den_aim","51608870","Artist In Manhattan","1028391110243548603_51608870"
"454","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:26:07,"https://instagram.com/p/5FlA5pQTXF/",15,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11266475_1609687765986265_380551437_n.jpg","Window #city #skyscraper #urban #design #cities #town #street  #abstract #architectureporn 
#art #illustration #picture #photography #artist #instagood #creative #photooftheday #instaartist #artoftheday
#vscocam #likeforfollow #likeforlikes #followmeandfollowback #followme #follow4follow  #all_shots  #iphone #iphoneonly #instagood #instadaily","fedegreenpear","1176314172","Federica Peroverde","1028390879540360645_1176314172"
"455","image",-100.310089899,25.665739738,"Catedral Metropolitana De Monterrey",890237,0,"Normal",2015-07-14 00:26:03,"https://instagram.com/p/5FlAVpGoVK/",20,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/10175300_613995498743665_1909954550_n.jpg","Catedral Metropolitana <U+26EA><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BD> #architecture #building #monterrey #catedral #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #arts #architecturelovers #abstract #lines #iglesia #beautiful #archilovers #architectureporn #style #archidaily #composition #geometry #perspective #geometric #church","ealanisln","328671696","Emmanuel Alanis","1028390840883119434_328671696"
"456","image",-99.221076557,19.336536213,NA,NA,0,"Lo-fi",2015-07-14 00:25:31,"https://instagram.com/p/5Fk8eWjuTb/",11,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11424596_1620930818191693_1689412760_n.jpg","Me recuerda a #Metropolis de #FritzLang #Dubai #UAE #BurjKhalifa #Arquitectura #Diseno #Rascacielos #ig_dubai #ig_uae #Architecture #Design #skyscraper #mydubai #wanderlust #instapic #instatravel #travelgram #patadeperro","concharey","906035952","Reyna Domínguez","1028390575357748443_906035952"
"457","image",17.048621104,57.273881737,"Böda Sand Golfbana",322771103,0,"Normal",2015-07-14 00:25:24,"https://instagram.com/p/5Fk7nJtEmB/",3,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11325387_1450409795260494_160769680_n.jpg","Ja. #skyscraper #bödasand","sweewin","451008345","Edvin<ed><U+00A0><U+00BD><ed><U+00BA><U+009C>","1028390516086294913_451008345"
"458","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:24:52,"https://instagram.com/p/5Fk3vON_bj/",22,"https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/e35/sh0.08/10809571_1207151769310322_212226180_n.jpg","#architecture #<U+0430><U+0440><U+0445><U+0438><U+0442><U+0435><U+043A><U+0442><U+0443><U+0440><U+0430> #house #building #roof #red #summer #finland #beautiful #sunset #sky #nature #morning #blue #old #street #bremerhaven #games #catholicism #grass #tree #travelling #high #<U+043D><U+0435><U+0431><U+043E><U+0441><U+043A><U+0440><U+0451><U+0431> #skyscraper #landscape","voishnis","1469243580","Dimka","1028390249874061027_1469243580"
"459","image",13.542855885,52.53794311,NA,NA,0,"Normal",2015-07-14 00:24:17,"https://instagram.com/p/5FkzdDlalv/",6,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11420926_1475768959387761_41101976_n.jpg","Always wanted to have this book and now I got it <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @ddlovato  means life and hipe for me - she isnt just an actress or singer she is AMAZING and an idol for so many girls and boys - cant wait to read it
-
#demilovato #demi #lovato #TagsForLikes.com #demetria #lovatics #lovatic #lovaticforever #ddlovato #devonne #staystrong #beautiful #cute #instagood #pretty #giveyourheartabreak #skyscraper #gorgeous #hair #love #cutie #beauty","ginasawyer","362346385","Gina Sawyer","1028389955490392431_362346385"
"460","image",9.493772,47.6550044,NA,NA,1,"Normal",2015-07-14 00:24:16,"https://instagram.com/p/5FkzXoOxnm/",12,"https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/e35/sh0.08/10661085_1660159464216701_1560418473_n.jpg","#istanbulüniversitesi","tuubaydemir","311453781","TUBA AYDEMIR","1028389949662763494_311453781"
"461","image",NA,NA,NA,NA,1,"Juno",2015-07-14 00:24:12,"https://instagram.com/p/5Fky0QxN8u/",25,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11420756_895247800536426_1589135356_n.jpg","For #ArchModelMonday, here's an #upclose view of one design iteration for outdoor amenity spaces in a high density #urban context. #architecture #model #architecturalmodel #archilovers #archdaily #scalemodel #texture #tower #urbandesign #skyscraper #architects #design #instagood","kohnpedersenfox","440644406","Kohn Pedersen Fox","1028389911688175406_440644406"
"462","image",NA,NA,NA,NA,0,"Ludwig",2015-07-14 00:24:04,"https://instagram.com/p/5Fkx5sNWKk/",9,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11381473_370081739783147_411027453_n.jpg","This is my first collage edit! Pinkvato <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+00B8> #demilovato #demi #lovato #demetria #devonne #demetriadevonnelovato #dontforget #herewegoagain #unbroken #skyscraper #coolforthesummer #lovatic #lovatics #instasie #fanprofile #fan #fanedit #edit #disney #pinkvato #collage #instacollage #demicollage","_summerdemi_","1937838415","Summer Demi <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><U+2600><U+FE0F>","1028389848797766308_1937838415"
"463","image",-118.336863615,34.102639141,"One World Trade Center, New York",917573566,1,"Normal",2015-07-14 00:23:47,"https://instagram.com/p/5Fkv0li47z/",14,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e15/10005323_508123599338353_1309418660_n.jpg","What a beautiful day in New York <ed><U+00A0><U+00BC><ed><U+00BD><U+0083><U+2600><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B4><U+009D><ed><U+00A0><U+00BD><ed><U+00B7><U+00BD> #neverforget #911 #memorial #amazing #freedomtower #nyc #bigapple #skyscraper #oneworldtradecenter","liana_carolina","191105738","liana_carolina","1028389705878310643_191105738"
"464","image",NA,NA,NA,NA,1,"Normal",2015-07-14 00:22:39,"https://instagram.com/p/5FknaVTUgK/",43,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e15/10518059_1597474043836022_1554405227_n.jpg","@kenyita_262 #ecuador #visitecuador #allyouneedisecuador #instaecua #instaecuador #allinoneplace #model #ecuadoriana #ecuadormodelo #summerseason #summervacation #latinas #ecuador #add #ecuadorawaits #follow4follow #s4s #likesforlikes #ecuatoriana #skyscraper #southamerica #baños #bañosecuador #arenillas","las_mejores_del_ecuador","1524724945","","1028389127932692490_1524724945"
"465","image",NA,NA,NA,NA,0,"Unknown",2015-07-14 00:22:07,"https://instagram.com/p/5FkjgGqwO5/",15,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/e15/11352396_124032601266959_2120367940_n.jpg","CattedraleDiNoto#architecture #building #TagsForLikes #architexture #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #arts #architecturelovers #abstract #lines #instagood #beautiful #archilovers #architectureporn #lookingup #style #archidaily #composition #geometry #perspective #geometric #pattern","filoblue","1999452751","emma it.","1028388859251721145_1999452751"
"466","image",-74.01382156,40.701406203,"Staten Island Ferry",6038870,0,"Normal",2015-07-14 00:21:25,"https://instagram.com/p/5FkeYTvDaQ/",24,"https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/e35/sh0.08/11084883_1462523520714243_1833197805_n.jpg","#statenisland #statenislandferry #manhattan #nycskyline #newyorkcity #bigapple #architecture #building #architexture #city #skyscraper #urban #design #luxury #amazing #beauty #bestoftheday #instadaily #instahub #perfect #great #vscocam #shoot2kill #bestoftheday #bestofvsco #vsvonyc #nowyjork #river","peterbrook55","1604758852","Peter","1028388507283633808_1604758852"
"467","image",-73.985625853,40.748802572,"Empire State Building",6811413,1,"Inkwell",2015-07-14 00:21:20,"https://instagram.com/p/5Fkd3QoDtm/",21,"https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/e35/sh0.08/1389359_1648603995375307_728174220_n.jpg","#NY #NewYork #TheTop#Manhattan #street #streetview #skyscraper #USA #America","booobroberts","18077061","Bob","1028388471797988198_18077061"
"468","image",9.493772,47.6550044,NA,NA,0,"Normal",2015-07-14 00:20:57,"https://instagram.com/p/5FkbEjuxmh/",14,"https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/e35/sh0.08/11378524_883100678447696_1202986259_n.jpg","<U+26EA> #architecture @top.tags #toptags #building #architexture #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #arts #architecturelovers #abstract #lines #instagood #beautiful #archilovers #architectureporn #lookingup #style #archidaily #composition #geometry #perspective #geometric #pattern","tuubaydemir","311453781","TUBA AYDEMIR","1028388279918729633_311453781"
"469","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:20:27,"https://instagram.com/p/5FkXY8HipN/",24,"https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/e35/sh0.08/11327198_652862751516286_1680131317_n.jpg","<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #Architecture #ArchitecturePorn #Urban #Building #Buildings #Sky #Skyscraper #Skyscrapers #Perspective #Lines #Geometric #Abstract #PhotoOfTheDay #Paris #France #LaDefense #Moment #Monument #Landscape #Landmark #SkyPorn #InstaTravel #Trip #Tourism #Tourist #Travelling","kid_kreative","29651929","<U+2660><U+FE0F><U+2663><U+FE0F> YVNG VERSVCE THUG <U+2660><U+FE0F><U+2663><U+FE0F>","1028388026924804685_29651929"
"470","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:20:15,"https://instagram.com/p/5FkV34sbvY/",16,"https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/e15/1169133_461539387360720_494009980_n.jpg","Locación : Teatro Municipal de Caracas
Fotografía : @davegaard 
#architecture #building #TagsForLikes #architexture #city #buildings #skyscraper #urban #design #minimal #cities #town #street #art #door #great  #architecturelovers #abstract #lines #instagood #beautiful #archilovers #lookingup #style #archidaily #composition #geometry #perspective #geometric #pattern","ryojoma","444233181","Roy Maucó","1028387922714409944_444233181"
"471","image",NA,NA,NA,NA,0,"Normal",2015-07-14 00:20:05,"https://instagram.com/p/5FkUo5FZNm/",18,"https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/e35/sh0.08/10809532_411805292360403_1938724961_n.jpg","Airport City, Accra Ghana. 
____________________________

#AirportCity #Skyscraper #Architecture #Construction #ContemporaryArchitecture 
#CorporateFloor #Corporation #Industrial #Travel #NYC #SanFran #Financial #Town #Explore #Skyline #View #ThisIsAccra #Penthouse #RealEstate #TopFloor #Money #Bank #OilandGas #WallStreet #District #Africa #Ghana #Accra","akarimedia","722361379","AKari Media™","1028387837895349094_722361379"
"472","image",20.996520084,52.253959368,"Stawki",266235747,0,"Normal",2015-07-14 00:20:03,"https://instagram.com/p/5FkUZgKmZE/",18,"https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/e15/10005682_839289362816064_1842769762_n.jpg","#building #house #skyscraper #architecture #construcion #structure #art #design #black #white #life #warszawa","rafeczka","347537712","Anja Rafinska","1028387821371156036_347537712"
